text,label
"I had high expectations of this movie (the title, translated, is ""How We Get Rid of the Others""). After all, the concept is great: a near future in which the ruling elite has taken the consequence of the right-wing government's constant verbal and legislative persecution of so-called freeloaders and the left wing in general, and decided to just kill off everyone who cannot prove that they're contributing something to the establishment (the establishment being called ""the common good"", but actually meaning the interests of the ruling capitalist ideology).<br /><br />Very cool idea! Ideal for biting satire! Only, this movie completely blows its chance. The satire comes out only in a few scenes and performances of absurdity, but this satire is not sustained; it is neither sharp nor witty. And for an alleged comedy, the movie has nearly no funny scenes. The comedy, I assume, is supposed to be in the absurdity of the situations, but the situations are largely uncomfortable and over-serious, rather than evoking either laughter or thought.<br /><br />The script is rife with grave errors in disposition. The action should have focused on the political aspects and how wrong it would be to do such a thing, but instead oodles of time are spent on a young woman who was the one that wrote the new laws for fun, and who's trying to save everybody, by organizing a resistance that ships people to Africa. All this is beside the point! A movie like this should not pretend to be so serious! It's a satire! A political statement. But it doesn't even begin to actually address the problem it's supposed to be about. Maybe it was afraid of going too far? How cowardly. That's not art. It's not even real satire.<br /><br />Søren Pilmark, a very serious and by now one of Denmark's absolutely senior actors, was very good. He largely carried what little entertainment value the movie had. Everybody else: nothing special (well, perhaps except for Lene Poulsen, who did supply a convincing performance).<br /><br />In fact, a problem with most Danish movies is that the language never sounds natural. Neither the formulation nor the delivery. Why is it so difficult to make it sound right? Why must it be so stilted and artificial? I hope, when people look at these movies fifty years from now, they don't think that this was how people talked in general Danish society.<br /><br />3 out of 10.",0
"For the love of god please don't see this movie! Its a waste of time, the plot is predictable, as are the romantic scenes. Trying to build too much with very little, this film and its evil predictable villain is just lame. The characters aren't developed, and most of the film is padded out with shots of Rome, which is much more interesting than the actual film. To top all of that, the acting is a disgrace. I know everyone tries to find their niche, but this is truly a disaster. I can't believe that someone actually paid however many millions of pounds to put this film on screen. Don't waste money or time on this film, go see your grandma or something worthwhile instead.",0
"Renowned cinematographer Freddie Francis (Glory, The Elephant Man) directs this pretty bad horror/drama film. 19th Century England has a different view of how the practice of medicine should be handled than Dr. Thomas Rock, the law stating that only the bodies of hung criminals can be studied and experimented on. But the stockpile of these bodies is a small one, and Rock needs more - and he prefers them fresher. Being a maverick within his circle, he begins to pay people to find bodies for him to study and test on. Desperate sleazebags Robert Fallon and Timothy Broom get wind of this job opportunity and begin to murder people and sell these bodies to Rock. Naturally, this kind of action has even worse consequences than practicing on the dead bodies of non-criminals, and leads to trouble for everyone. While the overall story sounds intriguing on paper, almost everything about The Doctor And The Devils is laughably bad.<br /><br />After the first fifteen minutes of the film you are already beginning to question your decision of sitting down to watch the film. The entire look of the film is just ugly. Seeing as how the film takes place in the slums of England during the 19th Century, the filmmakers were probably going for an ""ugly"" look, but they don't do it in an artful way. Everything from the sets to the cinematography just look cheap, feeble, and disgusting. Also, just about everything scene is filled with something that you simply cannot take seriously, and most of the time this has to do with someone (both in the small and large roles) doing something that looks or sounds completely ridiculous. Francis sure didn't help out his actors much.<br /><br />Jonathan Pryce and Stephen Rea play the twisted buddies of the film, Fallon and Broom respectively, and are very bombastic but very bad. Their characters are by nature crazy, but Pryce and Rea overact the parts to death. They especially have trouble keeping the same accent from shot to shot - Pryce in particular goes from Cockney to Irish to Long John Silver to some kind of lagoon creature and so on and so forth. It's also a humor riot to see Twiggy in this film at all, let alone playing an in-demand street whore, since she can't act to save her life (though her song during the final credits isn't so funny). Boy she sure came a long way: from ""flower power"" to ""I'll take mee clothes off for a shillin'!"" As bad as those three actors are in this film, Julian Sands takes home the award for the worst performance of the film. He is just as lame as it gets, giving one laugh-out-loud attempt after another at portraying anger, love, happiness, anxiety - pick an emotion, any emotion! <br /><br />There's only one good thing about The Doctor And The Devils: Timothy Dalton's performance of Dr. Rock. Despite being surrounded by cinematic sewage, Dalton is quite excellent; giving an electric portrayal of an overly driven yet good natured man. Too bad the rest of the film could not have been as good as Mr. Dalton....",0
"I first didn't want to watch this film, for the trailer gave the impression of a common and too expected film...but as I recently had the pleasure to discover the surprising ""Mensonges et trahisons et plus si affinité"""" which was beautifully directed and written by Laurent Tirard (screenwriter of ""prête-moi ta main""), I changed my mind and decided to try it, thinking that ""Prête-moi ta main"", would be as good as ""mensonges..."". And it is absolutely not. The script is not bad, but it is not as well directed as ""Mensonges..."", the actors not as generous (especially Charlotte, as boring as she usually is) as Edouard Baer or Clovis Cornillac, and too be honest, I still don't understand how such crap can have such a success, even with such a casting... Anyway the story could have been a pretext to create so many interesting plots, but it is not as good as Tirard's ""Mensonges..."" though it's also written by him. Easy, unsurprising, and lazy work. Totally overestimated!",0
"argh! this film hurts my head. and not in a good way.<br /><br />maybe it's just my growing hatred for the action genre, but even as a kid when i would swallow tripe like Navy Seals, i still regarded this film with dislike. now i utterly despise it.<br /><br />take one fairly good fast-paced story. keep the title and throw the rest away. instead use some half-assesd future gladiators storyline thats so full of plot holes the whole things in danger of collapsing (why is there a rebel base in the middle of the arena, what about the cameras? why have clearly marked footage of what really happened at bakersfeild in an unguarded room?)<br /><br />the whole film screams eighties, from the truley awful score to the goofy shiny costumes. ugh.<br /><br />don't watch this film. i know some people liked it, but some people get off on being peed on and i don't understand them either.",0
"""Sleepwalkers"" is the first film which Stephen King has written a script for. Given this, and the excellent Santo & Johnny song that they used as the theme of the movie, you would be expecting a odd, and ultimately fulfilling viewing experience. Unfortunately, that's not what you'd be getting. The thing is, they could have probably made it a good movie. The beginning is intriguing what with it's small town spooky atmosphere. But something strange happens about 20 minutes into the film. The film turns funny for no apparent reason! From that moment on the whole atmosphere of ""Sleepwalkers"" is ruined.For those of you who have seen it, who can ever forget good old Johnny screaming out ""COP KABOB!!"" after jabbing the pencil into that one cop's ear?!? But don't get me wrong, the humor has no redeemiing quality. I just rented it again to see if mabye I was wrong the first time around, given how original the plot sounded, but I was right. Man, what a waste. I can't believe they got the rights to that Santo & Johnny song. I gave this a 2.",0
"At first glance, this film looks like the Keifer Sutherland series 24 for the big screen. With the focus on a plot to assassinate the President of the United States, a race against time, and plenty of Secret Service agents, the agency under the spotlight in The Sentinel.<br /><br />But wait, the protagonist turns out to be Michael Douglas' character Pete Garrison instead, a veteran Secret Service agent famed for taking the bullet for Reagan in 1981. The SS agents are specially trained to ""take the bullet"", which is what makes them special - who in the right mind will put themselves in the line of a bullet and a target? But Garrison gets implicated in the assassination plot, and has to run for his life while at the same time doing his bit of investigations into the plot. All this because of his failure in a polygraph test, due to his adulterous banging of the First Lady (Kim Basinger). Tsk.<br /><br />There are shades of Clint Eastwood's In the Line of Fire. Both featured aging actors, and aging veteran has-been heroes with a bit of a historical reference, who took the bullet in their respective tours of duty. While Eastwood's movie has a more enigmatic villain in John Malkovich, The Sentinel suffered from its lack of a central strong villain, preferring to share the assassination responsibility amongst many forgettable ex-KGB villains, and the mole within the Presidential Detail. With Douglas on the run from the law, he becomes similar to Dr. Richard Kimble of The Fugitive, hunting the proverbial one-armed man while at the same time, relying on his smarts to outwit fellow agents, which turned out to be quite interesting to watch - despite slick processes, it still boils down to the performance and gullibility of individual agents.<br /><br />Keifer Sutherland and Eva Longoria, top TV stars of today from 24 and Desperate Housewives, get relegated into support roles as the Secret Service investigators who are looking into Garrison's probable involvement in the assassination plot, and at times seem to have lept off the pages of CSI with their forensics skills. The beautiful couple had chemistry that could have resembled X-Files' Fox Mulder and Dana Scully, but alas these two had very little to do here. We know the reason why they're in the movie, and that is to get their fans into the theatres. Also, Longoria's role seemed unable to shake off her sexy-mama Gabrielle, and here, has her in fairly low cut blouses (Sutherland actually tells her to cover up) and tight pants (ogle-fest for fellow agents).<br /><br />Nonetheless, it's still a pretty interesting look into the lives of probably the most highly charged and tense protection detail in the world, and the typical threats that they face daily, including the following up on every nutcase's threat on the life of the most powerful man in the world. It's a decent suspense and investigative thriller, with enough subplots to keep you entertained. But one thing though, like most ending action sequences, this one has a big enough loophole for you to fly a jumbo jet through.",1
"The movie was to be shown here in Bangkok with all the fanfare and even in the theater, it failed miserably.<br /><br />Apparently the story writer just don't hold water. Something was definitely missing. In my opinion people must have a reason why they watch it other than historical glimpse of the past. Accuracy of history is not what we look for in entertainment.<br /><br />The movie just lack any substance. The only way to do this movie right was somehow make changes where it stands as some kind of a legend instead of just a story. And a legend will have certain elements that tries to tell you something that people have forgotten through time, such as the meaning of sacrifice, nationalism, etc. It is called the central theme.<br /><br />The movie fails to answer, why would I watch it anyway?<br /><br />At least some strange legendary Flying Elephants, psychic king, or the eccentric king such as ""The King and I"" would have been lovely, something would have added greatly to the movies' appeal. I guess there was no appeal other than a plain vanilla movie. <br /><br />Once you got the appeal, then the story is the next thing we concentrate on. In marketing terms, we call it ""must see"". Upon hearing the title of the movie people would say, Oh, I must see it. Now where's the appeal in Kingmaker? Why not just redo the title and call it, ""How NOT to be a King?"" and make a black comedy of the old Siamese days, to the style of ""Dr. Strangelove"". That would have been much more interesting. Narrative-like experiences of the foibles of the King from first persons goofs off would have made the movie extremely funny. <br /><br />Most movies today have that ""must see"" appeal, such as Spiderman, Men X, these titles speak for themselves. If they don't have familiar characters, some other movies such as, The Island, had an appeal itself when the advertising asks ""Do you still believe there is an Island?"". <br /><br />Or for the movie, retitled ""How NOT to be a King"" might ask the question, ""So do you still WANT to be a King?"" <br /><br />Parhat",0
"Only a 9/10 from me, a perfect ten would have been if there was more of a plot to the movie, but nevertheless Moonwalker to this day remains a fun fest of music, dance and entertainment. Beginning with the montage of video clips from Jackson's long career, it reminds the viewer of just why he is often regarded as 'The King of Pop'. From his hit 'I want you back' to 'We are the World' the multi-award winning charity record for the benefit of Africa. Following this a short movie of sorts, although lacklustre in an Oscar winning script, nonetheless provides a fantastic and entertaining drama for the audience. Ending with a perfect (sexy!) rendition of 'Come Together'. Something the whole family can watch and enjoy.",1
"This sword-&-sorcery story of an appallingly brutal and callous ""hero"" vanquishing an evil king is worthless in almost every detail. The acting is horrible from the leads to the supporting roles. The leering, gloating glee with which the director shows the hero smearing blood around is absolutely disgusting; nor is it redeemed by any justice to his cause, since he is as bad as the people he's fighting. Z-movie editing is abundant, including a scene where a character ""dies"" from a sword thrust that very obviously missed completely!<br /><br />The movie is clearly banking on the charms of the female leads, Barbi Benton and Lana Clarkson, who are paraded around mostly naked throughout the movie. As a 20-something male, I will not pretend that female flesh on the screen doesn't attract me. But the treatment of their characters is so degrading and the sex scenes so casual and joyless, that I couldn't enjoy even this aspect of the movie.<br /><br />Most cheesy movies of this era are at least somewhat redeemed by a light-hearted, tongue-in-cheek feel (the sequel is better in this regard), but DEATHSTALKER seems to take itself completely seriously as heroic fantasy. No way! Avoid at all costs!<br /><br />Rating: 1/2 out of ****.",0
"I happened upon this flick on a rainy Sunday, intending to tune-in to something else. Out of curiosity, I accessed the comments here, and found myself watching it to the end. I really didn't do so with intent -- this was one of those movies where you're ""fascinated,"" and watch it for ""another couple of minutes,"" until you finally just watch to the end. And the indictment of it in most of these comments made it more fascinating to view. The one comment where the person really liked it seems to be solely as a result of liking Ladd and Spano, and their earlier roles. But great isn't anywhere to be found anywhere here - story, performances, and particularly the absurd courtroom hi-jinks. We all know that Perry Mason (before Raymond Burr passed the 300-lb. mark), and Ben Matlock, are granted some leeway in cavorting around the courtroom, instead of being boringly confined to a lectern. And Matlock is especially granted the privilege of entering exhibits often by simply going to the jury and showing them, before the judge and prosecutor have even been informed of, or shown, them. No real-life judge or prosecutor would stand for this.<br /><br />Both Perry and Ben almost always ended the proceedings by wringing a confession of the real killer. Actually Perry nearly always did this, but often Matlock would simply present overwhelming evidence of the true culprit, pronounce it ""reasonable doubt,"" and then leave it to the cops and prosecutors to proceed against the guilty party - sometimes on-camera, sometimes presumed at the end of the show.<br /><br />But that said, Holland Taylor's histrionics and the amount of leeway afforded her, in the courtroom portion of this story, made the actions of Matlock/Mason more-closely resemble the slow, often boring detail such as seen on Court TV and in real-life courtrooms.<br /><br />Every character in this presentation was either insipid, unsympathetic, obnoxious, boring, improbable - or some combination of two or more of these.<br /><br />The ending was the most banal, absurd, even silly conclusion possible - but again, fascinating because of this. Ladd and Spano are attractive individuals, and t.v. movies would appear their best forte - probably best in 2nd-lead (probably better if ""3rd-"") roles, even in this venue. Taylor could be cast as the aunt or mother of one of them. Give this one 1 star for the story/performances, and 3 additional for the fascination factor.",0
"I am a big fan of the original book and this adaption is simply bad. First of all, it had trouble deciding if it is a kiddie toon or an adult one, that caused a strange mix of an adult story and some pretty violent scenes with a silly little duck that keeps giving ""funny"" moments in the beginning.<br /><br />But that's hardly important, the film is simply boring, unmoving and not true to the original story. It simply fails to transfer to the picture all the points Orwell tried to make to his book.<br /><br />{SPOILER}<br /><br />Second revolution?!! Haven't they guys learned anything?? Who be the next Napoleon then? Benjamin?!!",0
"When I rented this movie, I had very low expectations......but when I saw it, I realized that the movie was less (a lot less) than what I expected. The actors were bad (the doctor's wife was one of the worst), the story was so stupid...it could work for a Disney movie (except for the murders), but this one is not a comedy, it is a laughable masterpiece of stupidity. The title is well chosen except for one thing: they could add stupid movie after Dead Husbands! I give it 0 and a half out of 5.",0
"There are a few spoilers in this comment!!<br /><br />Contrary to the comments I just read by nativetex4u and a few others, I really liked the movie and would love to see it as a weekly series.<br /><br />I am a Judson Mills fan but also a huge Chuck Norris fan and while I'll admit that a few of the action scenes may have stretched the line a little, the storyline fit right in with other weekly series that are currently being aired.<br /><br />The opening fifteen minutes with Deke running from the bad guys after blowing up their missiles was very action packed. I do fail to see how that many ""professionals"" weren't able to hit a moving target, but the action was definitely there and Deke, being the hero, had to survive.<br /><br />As for the comment about needing to ""get the movie in the can to fill the time slot after the playoffs."" This movie was not originally scheduled by CBS for a January airing and filming was completed in May of 2001, a good 4 months before the terrorist attacks against the U.S.<br /><br />If the writer of the comment had been paying attention to the movie instead of trying to avoid it, maybe they would have realized the plot of the story: Rashid, a Bin Laden like character, planned to set off a nuclear device in the United States. The President's Man was called in to locate and eliminate the problem.<br /><br />Perhaps the writer should actually WATCH the movie before attempting to comment on it.<br /><br />",1
"This is probably the best of all of the Star Wars movies. <br /><br />The starting point of the movie was almost like Episode IV--spacey cabaret music and thoughts of a cabaret place, where the seriousness of mobster Jabba the Hutt was getting even more serious. He ordered Luke to die in a basement pit by the bone-crushing teeth of Bantha, who looked almost like a cross between a bear and a shark. Luke's Jedi powers eventually finish the monster off. Adding to the sneaky rescue of Han Solo, who was frozen alive at the end of Episode V, Jabba was very angry about this that Luke was sentenced to die at the Sarlacc pit outside.<br /><br />But all of the Star Wars ""good guys"", especially R2-D2, had other ideas...and those other ideas fended off Luke's execution; in the end, most of Jabba's soldiers died and Princess Leia was able to use the force to fatally choke Jabba to death.<br /><br />Like in Episode IV, the Death Star in Episode VI makes its appearance. As I analyzed the rebel fleet attacking the Imperial fighters around the Death Star, the Star Destroyer personnel, I guessed, sped up the arming of the main laser, using the Imperial fighters as a diversion. The 20-25 Star Destroyers that lined up were ready to attack but was called off and instead the laser weapon on the Death Star was fired in surprise. Once it fired, the rebel fleet's only hope was that the Death Star's deflector shield was going to be knocked out, and this affected Lando so much because he wanted to destroy the Death Star but he couldn't until the shield was taken out. And it was taken out with Lando's increasing impatience.<br /><br />Like in Episode V, the Imperial Walkers make their menacing appearance with their twin cannons, killing at least one of the Ewoks...but the Ewoks found ancient yet unusual way to deal with them. For instance, Chewbacca, as well as another Ewok, was able to commandeer one of the walkers (and actually used that to destroy from behind one of the walkers), and the other Ewoks used logs to knock out two other walkers.<br /><br />It is amazing what Luke could do with his Jedi powers on his Light Sabre, like, for instance, the scene on Endor where Luke deflects incoming laser shots from a Storm Trooper speeder bike, and using the Sabre to knock out part of the bike. Or, in a climax, using the Sabre to break off his own father's arm during the final Sabre fight with Sith Vader.<br /><br />You probably know the Ewoks celebration after the Death Star was blown, complete with a short display of fireworks, drumming on the spoils of victory (e.g., Storm Trooper Masks), and Luke finally meeting up with Leia after Luke's own nemesis---Darth Vader, now dead, is burned on a pyre. The celebration include Ewoks singing but I think Lucas did not buy that--even with the strong respect of film composer John Williams.<br /><br />On the home movie version, I think Lucas himself wanted a different ending. In addition to the celebration on Endor, he wanted shots of celebratory scenes on the several surviving rebel planets, including a celebratory laser shot that destroys the statue of the Sith. The Ewoks song was replaced by an alternative instrumental piece. He probably wanted the extra stuff to prove that with the Death Star's destruction, balance had been restored to the rebel galaxies.",1
"Dolph Lundgren is back! Detention marks Dolphs first film in nearly 2 years, and that is following the delayed Hidden Agenda. This film still marks an improvement for Dolph over his cheapie trilogy of Jill Rips, Agent Red and Stormcatcher. However this film is well below the standard of Hidden Agenda, which was better in almost every respect. What this film does have in it's favour from Dolph's previous outing, is a sense of cheesy fun. The film also has a rejuvenated Dolph back in a high action role, and it's good to see Dolph doing his own stunts again.<br /><br />The films story is ludicrous and prime B-movie material. An ex-military man is now a teacher and on his last day of teaching, whilst taking a Detention class, he runs into some Slovakian bad guys who have taken over the school to use as cover for a big drug deal. The film has no originality but in a movie of this type you need to have a sense of fun with all the cliches. If you take it too seriously the audience will find little to enjoy. Thankfully the filmmakers don't take matters too seriously and along with all the action cliches you can think of and the predictability, this film has a so bad it's enjoyable kind of vibe.<br /><br />Where the film is let down is miss-using a fairly decent budget. The budget of around 10 million has not been well spent. It's all up on screen with plenty of carnage and big explosions but a lot of the shootouts lack imagination. The opening action is okay but after that the good moments become more sparse. There are some good moments. You have a car careering through school hallways for example and a decent shootout at the beginning, with plenty of destruction. The rest of the shootouts are fairly mechanical but there is plenty going on onscreen. <br /><br />As for the cast. Hidden Agenda boasted the best cast Dolph has worked with in ages. There was a good standard of actors for a DTV film. This however has problems. The actors are on the most part bad. The bad guys are terrible, but the lead bad guy has a kind of enjoyable cheesiness because Alex Karsis plays it so over the top and without the hint of any menace that you can laugh at the pure badness. The teenagers of the piece are actually good but they are playing such cliched characters. They all hate authority, each other and all have bad attitudes and of course by the end they learn important life lessons, but generally they are decent and Chris Collins in particular has a likeability. This movie is all about Dolph though. While this film is nowhere near his best, it is nowhere near his worst. It also marks a turning point in his career. He is now back in good shape, and will be in even better shape in his next film Direct Action. Dolph looks enthusiastic here, he does all his own stunts and it is good to see him play the typical action man (running from explosions in slow-mo, one liners, and handling large weapons) again in a movie like his older ones, albeit with less flair and imagination than cliched films like Army Of One. It is good to see Dolph looking energised. His films of the last 8 or so years have seen Dolph looking a little more weary, and using doubles a lot (he still does all the fights himself though) but the new streamlined Dolph seems up for it.<br /><br />Overall this is watchable if only for the cheese value and Dolph in prime action man mode. There's not a single surprise but it has a laughably inept kind of charm. **",1
"Poor Will would be rolling over in his grave if he could this this horiible German-TV adaptaion of his classic play. It's obvious that very little money was spent on it. A stage riser, a catwalk and some randomly placed columns pass off as a set. The movie was ineptly dubbed into English, with the English voice actors occasionally mumbling their lines. The whole production had an incredibly dark and dreary feel to it. And just where was Fonterbras in this movie anyway? MST3K gave this sorry production the treatment it justly deserved.<br /><br />To be or not to be? I wish this movie never was in the first place.",0
"1.) This movie was amazing! I watched it while I was in the town next to the one where he grew up! I went and saw the buildings that the story took place in. Overall, I loved this movie, One of Jake Gyllenhaal's best!! Also- my favorite parts were the science fair, and all the times with his father. They were so sad, it seemed. Homer wanted to follow his dream and his dad didn't seem to care one way or another. That tag line is true. ""Sometimes One Dream is bright enough to light up the sky."" 2.) The way this movie was shot was impeccable, it was all so believable that it could have been recorded during the 1950's. Dress was accurate and they had their slang down too. Definitely recommend this movie!",1
"This show is totally worth watching. It has the best cast of talent I have seen in a very long time. The premise of the show is unique and fresh ( I guess the executives at ABC are not used too that, as it was not another reality show). However this show was believable with likable characters and marvelous story lines. I am probably not in the age group they expect to like the show, as I am in my forty's, but a lot of my friends also loved it (Late 30's - mid 40's) and are dying for quality shows with talented cast members. I do not think this show was given enough time to gain an audience. I believe that given more time this show would have done very well. Once again ABC is not giving a show with real potential a real chance. With so many shows given chance after chance and not nearly worth it! They need to give quality shows a real chance and the time to really click and gain an audience. I really loved the characters and looked forward to watching each episode. I have been watching the episodes on ABC videos and the show keeps getting better and better. Although I think they owe us one more episode (Number 13?). We want to watch what we can! Bombard ABC with emails and letters and see if its possible to save this show from extinction. It certainly worked for Jerico. Some things are just worth saving and this show is definitely one of them. SIGN THE ONLINE PETITION TO ABC AT: http://www.PetitionOnline.com/gh1215/petition.html",1
"I've been watching a lot of cartoon or animated movies because I have a baby girl who likes to watch TV. I began to watch this movie to see if I would like my little one to watch it... and no. At the beginning I thought it was such a cute movie like the Bambi movie, but all the way it was like insinuating the ducky was a homosexual. The info said that they were making fun of him because he wasn't good at sports, but that was not the case. It just seems like a movie made for kids to learn to be okay being gay. It was also very sad, as far as the ducky's dad and all. I don't know, I guess if you're gay you'd like it, but I don't think I'm going to watch it again with my little one.",0
"The documentary begins with setting the perspective to several light years. The voyager is traveling our milky-way with the sounds of our earthly lives, as a space monument for (possible?) extraterrestrials. <br /><br />The documentary contains footage of Willy Dixen, Robert Johnson, Skip James and J.B. Lenoir. The footage of J.B. has never been published before. The narrative is from 'blind Willie' Dixon. However, it's done by an actor. The film shows the work of all these early blues men followed by covers and interpretations by musicians, such as Nick Cave and the bad Seeds among others. <br /><br />The Death of J.B. Lenoir (John Mayall's song) is a striking event in the story. Lenoir got political engaged and is considered to be of the league of Martin Luther King and peers. His political interests can be found in the themes of his lyrics. <br /><br />Blues is found to be 'THE' native music of America. Blues is the roots and the rest is the fruits.<br /><br />The title 'Soul of a Man' is after a Willie Dixon song.",1
"Fairly amusing piece that tries to show how smart Orcas are but in the meanwhile (and quite oblivious to them) makes the audience feel stupid by making the most ridiculous film. Richard Harris plays Quint.. I'm sorry, that's wrong, he plays Captain Nolan, a fisherman who catches sharks for a living, but is lured by the big catch, and tries to catch a killer whale. When the capture of a female killer whale goes awry (don't ask) it's mate (don't ask) goes on a rampage (don't ask) and starts STALKING Captain Nolan (Don't ask). Soon, Captain Nolan realizes that they have something in common (don't ask). Pretty amazing film-making here folks. I got to tell you though, the beginning (with the whale noises and nothing much else) is pretty haunting and the end credits (with the most godawful song) is pretty entertaining.",0
"You can't imagine how I looked forward to King of the Ants. As a massive Gordon fan, I awaited the European premiere with wicked anticipation.especially since I loved Dagon - Gordon's last achievement - so much. King of the Ants premiered here in my country and it was Gordon himself who came to present it. Unfortunately, I couldn't go and congratulate him for it afterwards. King of the Ants is his most uninspired and mediocre film to date. Really, the quality level never surpassed ordinary TV-thriller standards. The plot outline is terribly routine and with the exception of a few poor scenes, the typical Gordon-touch is never recognized. On top of that, the already weak script has more holes than a Swiss bowl of cheese! It involves a young wannabe-crook who's hired to commit a murder. So he does.and of course they're not paying him.and of course he falls in love with the victim's wife.and of course he avenges himself.. Only the sequences in which the guy descents in a spiral of madness are worth a mention and they're the only ones reminding you of the fact you're still watching a Stuart Gordon film. The acting performances are below average with McCenna as the heroic lowlife, George `Norm Peterson' Wendt as the chubby bastard and Kari Wuhrer as the good-hearted sex bomb. Extremely illogical things happen constantly and the dullness of the story becomes irritating very quickly, while the make-up effects aren't enough to even satisfy amateur-horror fans. I read a few other comments on King of the Ants, claiming it's Gordon's best since it finally is a thought-provoking and mature film.Well, if that's the case.I rather stay immature and give Re-Animator another viewing, thank you very much. Oh well, I guess every good director runs out of steam and inspiration eventually.too bad it also overcame Stuart Gordon.",0
"This third Darkman was definitely better than the second one, but still far worse than the original movie. What made this one better than D2 was the fact that The Bad Guy had been changed and Durant was not brought back again. Furthermore there was actually some hint of character development when it came to the bad guy's family and Darkman himself. This made my heart soften and I gave this flick as much as 4/10, i.e. **/*****.",0
"What did I just watch? I spent 90 minutes of my precious life watching one of the dumbest movies I've ever seen. The concept of a serial killer clown is actually quite scary seeing is there are a lot of people who are afraid of clowns....but having it be a 300 pound nursery rhyme reciting killer clown makes a mockery of the genre. I still am wondering how the character Mark wasn't able to run away from the Clown...he's 300 pounds, he's gotta get tired eventually. The whole ending made me get up and literally say aloud ""What did I just watch?"" Apparently Brandon is Denise's cousin.... and they had got it on near the middle of the movie meaning he had sex with his cousin.....yeah that's something people want so see *shudders*.<br /><br />Another thing I found hilariously stupid was the opening scene where the clown stabs a woman and she says ""What did you do?"" Well bytch, what do you think he just did? The last thing that was stupidly funny was one second the main character was slapping the hitch-hiker and calling her a c*nt and then 5 minutes later saying violence isn't helping anything....did the writer of the script give the line to the wrong guy? None of this movie makes sense anyway.<br /><br />The movie was more or less a dumb low budget porno which I got sucked into buying (all 3.99)and got no entertainment out of it besides the sex scenes. I'm surprised the fat clown didn't join the orgy, would have fit right in. I hoped the movie would have some entertainment value like other B movies might have, but I was wrong. This is a moronic piece of garbage that's not even worth watching.<br /><br />1 out of 10",0
"This is a lovely tale of guilt-driven obsession.<br /><br />Matiss, on a lonely night stroll in Riga (?) passes by a woman on the wrong side of a bridge railing. He passes by without a word. Only the splash in the water followed by a cry for help causes him to act. And then only too little and too late.<br /><br />The film chronicles his efforts at finding out more about the woman. On a troll of local bars, he finds her pocketbook. He pieces more and more of her life together. His ""look"" changes as his obsession grows. He has to make things right. In a marvelously filmed dialog with the ""bastard ex-boyfriend"" he forces Alexej to face up to the guilt that both feel.<br /><br />Haunting long takes, a gritty soundtrack to accentuate the guilt, barking dogs. Footsteps. Lovely film noir with a lovely twist. A good Indie ending.",1
"A lot of death happens in the wild. You don't need to be a rocket scientist to figure that out! But does it need to be the focus of a nature documentary? What is with this fascination with gruesome death? Do we really have to see an adult elephant torn to shreds by a pack of hungry lions? Or, a cheetah grabbing a gazelle by the throat in slow motion, no less! I thought this was going to be a family-friendly nature film! <br /><br />And, why not have the courage to show the gruesome violence in the film's trailers? Were the filmmakers afraid of losing money?<br /><br />Then in typical, comic relief fashion we get to see the magnificent Birds-of-Paradise perform mating rituals to the most annoying and stupid narration humanly possible. It was surreal! It's as if the filmmakers believed they were only addressing a roomful of First and Second graders on a school field trip! Wow! From the mean to the moronic in a heartbeat!<br /><br />If there are any future nature documentary filmmakers waiting in the wings reading this film review, why not focus on: Animals actually copulating; giving birth; laying eggs; bathing; sleeping; cleaning each other; socializing; playing; emotional displays other than fear and anger; unusual behaviors, like mouth brooding; migration; problem solving skills; culture (yes, many animal species have what humans call culture); communication skills; parenting, healing abilities, etc. In other words, stop focusing on violence or dumbing down beauty, and why not be much more well-rounded - and focus on delight and inspiration, instead?",0
"If you see this turkey listed in your TV guide, AVOID IT LIKE THE PLAGUE!!!!!!!!!!!!!!!!<br /><br />A steaming great pile of fetid dingoes kidneys doesn't begin to describe how bad this movie is! There is only one funny scene (the memory eraser scene) but even that rates only .001 on the laughometer (out of 1000). Whoever wrote this turkey should be banned from writing another movie for their entire lives.",0
"I searched for this movie for years, apparently it ain't available here in the States so bought me a copy off Ebay.<br /><br />Four young hunters and three of their girlfriends venture into the woods searching for a bear that apparently has killed several campers. What they find is an ex-Vietnam vet gone crazy (he kills some of his victims using a glove with long metal finger nails a la Freddy Krueger). As soon as the night falls, one of the girls goes for a walk after a brief argument with her boyfriend, she gets killed. After one of the group finds her body, they all hide in their tents waiting for daylight. Once the sun comes up, all of them try and make it out, but fall victim one by one.<br /><br />Seven bodies, not a lot of gore, but a couple of good murders, especially the girls'deaths. The guys get killed in somewhat bloodless ways (blown up in car, shot to death, knife through head). <br /><br />Overall, INFERNAL TRAP is a nice slasher film from the late 80's. Nothing new, just well acted, fast paced and some pretty ladies. 10 out of 10.",1
"I'll be honest. The only reason I watched this one on TV is that it's in the IMDb bottom 100. And right now, I'm wondering if the hour and a half of my life really was worth another 'check' on that same list.<br /><br />Van Damme is Luc Deveraux, who finds himself on a huge fight with the Universal Soldiers after the main computer pulled a 'HAL' to defend itself. And yes, after all the obligate explosions, shoot-outs and chases he is the last one standing. Combined with terrible acting and a bit of a boring set-up it makes sure it's place in the infamous list is just.<br /><br />Only for the idiots like me who want to watch that full list. 2/10.",0
